model,candidate,lag_order,diagnostic_type,equation,test,Acceptable if,durbin_watson,ljung_box_lag,ljung_box_p_value,max_abs_acf_lag_1_to_24,acf_confidence_bound,acf_exceedance_count,acf_exceedance_share,jarque_bera_p_value,arch_lm_p_value,portmanteau_p_value,system_normality_p_value,stable,source_residual,target_residual,lag_of_max_abs_ccf,ccf_at_max_abs_lag,max_abs_ccf
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,1,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,1.6141110618684114e-17,0.0,True,SENTIMENT_CHANGE,INDPRO_GROWTH,0.0,0.18874558662496002,0.18874558662496002
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,1,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,1.6141110618684114e-17,0.0,True,SENTIMENT_CHANGE,M2_GROWTH,0.0,-0.295765815058736,0.295765815058736
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,1,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,1.6141110618684114e-17,0.0,True,SENTIMENT_CHANGE,SENTIMENT_CHANGE,2.0,-0.22336687095522814,0.22336687095522814
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,equation_residual,INF,"DW, Ljung-Box, ACF, Jarque-Bera, ARCH-LM",DW near 2; Ljung-Box/JB/ARCH p-values > 0.05 preferred; positive-lag ACF exceedances should be limited,1.9852503663774486,12.0,0.07603375463191,0.13641780725130875,0.10676800329775729,4.0,0.16666666666666666,3.601385828251858e-24,1.1719212703810409e-07,3.8723717987252696e-08,0.0,True,,,,,
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,equation_residual,D_FEDFUNDS,"DW, Ljung-Box, ACF, Jarque-Bera, ARCH-LM",DW near 2; Ljung-Box/JB/ARCH p-values > 0.05 preferred; positive-lag ACF exceedances should be limited,2.022726822878399,12.0,0.28150910972855236,0.12453062754294517,0.10676800329775729,2.0,0.08333333333333333,0.0,0.7508954309061625,3.8723717987252696e-08,0.0,True,,,,,
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,equation_residual,UNRATE,"DW, Ljung-Box, ACF, Jarque-Bera, ARCH-LM",DW near 2; Ljung-Box/JB/ARCH p-values > 0.05 preferred; positive-lag ACF exceedances should be limited,2.0101098772430315,12.0,0.025215786538341802,0.15194888870768028,0.10676800329775729,2.0,0.08333333333333333,0.0,0.999995939696156,3.8723717987252696e-08,0.0,True,,,,,
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,equation_residual,INDPRO_GROWTH,"DW, Ljung-Box, ACF, Jarque-Bera, ARCH-LM",DW near 2; Ljung-Box/JB/ARCH p-values > 0.05 preferred; positive-lag ACF exceedances should be limited,1.9799231513669648,12.0,0.21636054351598755,0.13207061793916172,0.10676800329775729,1.0,0.041666666666666664,0.0,0.13459870769618587,3.8723717987252696e-08,0.0,True,,,,,
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,equation_residual,M2_GROWTH,"DW, Ljung-Box, ACF, Jarque-Bera, ARCH-LM",DW near 2; Ljung-Box/JB/ARCH p-values > 0.05 preferred; positive-lag ACF exceedances should be limited,2.0192548856286803,12.0,0.014573566942298275,0.14867252562297947,0.10676800329775729,4.0,0.16666666666666666,0.0,4.7377176832389404e-18,3.8723717987252696e-08,0.0,True,,,,,
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,equation_residual,SENTIMENT_CHANGE,"DW, Ljung-Box, ACF, Jarque-Bera, ARCH-LM",DW near 2; Ljung-Box/JB/ARCH p-values > 0.05 preferred; positive-lag ACF exceedances should be limited,2.0218586997240298,12.0,0.14802060224493302,0.12492293134021484,0.10676800329775729,2.0,0.08333333333333333,9.031597827755692e-05,0.11099716350968178,3.8723717987252696e-08,0.0,True,,,,,
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,INF,INF,11.0,0.13641780725130875,0.13641780725130875
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,INF,D_FEDFUNDS,0.0,0.20359590856108536,0.20359590856108536
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,INF,UNRATE,0.0,-0.11073340542414226,0.11073340542414226
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,INF,INDPRO_GROWTH,12.0,-0.12258008998888353,0.12258008998888353
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,INF,M2_GROWTH,10.0,-0.12858497982090533,0.12858497982090533
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,INF,SENTIMENT_CHANGE,5.0,-0.12014843676641379,0.12014843676641379
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,D_FEDFUNDS,INF,0.0,0.20359590856108536,0.20359590856108536
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,D_FEDFUNDS,D_FEDFUNDS,6.0,0.12453062754294517,0.12453062754294517
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,D_FEDFUNDS,UNRATE,8.0,-0.08623561627874836,0.08623561627874836
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,D_FEDFUNDS,INDPRO_GROWTH,9.0,-0.1200988492964943,0.1200988492964943
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,D_FEDFUNDS,M2_GROWTH,0.0,-0.26366778671795943,0.26366778671795943
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,D_FEDFUNDS,SENTIMENT_CHANGE,0.0,0.20735643233727735,0.20735643233727735
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,UNRATE,INF,0.0,-0.11073340542414226,0.11073340542414226
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,UNRATE,D_FEDFUNDS,-8.0,-0.08623561627874836,0.08623561627874836
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,UNRATE,UNRATE,3.0,0.15194888870768028,0.15194888870768028
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,UNRATE,INDPRO_GROWTH,0.0,-0.7087538372258523,0.7087538372258523
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,UNRATE,M2_GROWTH,0.0,0.45405227612929505,0.45405227612929505
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,UNRATE,SENTIMENT_CHANGE,0.0,-0.26581973406890835,0.26581973406890835
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,INDPRO_GROWTH,INF,-12.0,-0.12258008998888353,0.12258008998888353
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,INDPRO_GROWTH,D_FEDFUNDS,-9.0,-0.1200988492964943,0.1200988492964943
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,INDPRO_GROWTH,UNRATE,0.0,-0.7087538372258522,0.7087538372258522
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,INDPRO_GROWTH,INDPRO_GROWTH,10.0,0.13207061793916172,0.13207061793916172
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,INDPRO_GROWTH,M2_GROWTH,0.0,-0.43863928881560754,0.43863928881560754
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,INDPRO_GROWTH,SENTIMENT_CHANGE,0.0,0.1777221256876429,0.1777221256876429
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,M2_GROWTH,INF,-10.0,-0.1285849798209053,0.1285849798209053
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,M2_GROWTH,D_FEDFUNDS,0.0,-0.26366778671795943,0.26366778671795943
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,M2_GROWTH,UNRATE,0.0,0.454052276129295,0.454052276129295
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,M2_GROWTH,INDPRO_GROWTH,0.0,-0.4386392888156075,0.4386392888156075
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,M2_GROWTH,M2_GROWTH,3.0,0.14867252562297947,0.14867252562297947
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,M2_GROWTH,SENTIMENT_CHANGE,0.0,-0.3018137840541434,0.3018137840541434
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,SENTIMENT_CHANGE,INF,-5.0,-0.12014843676641379,0.12014843676641379
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,SENTIMENT_CHANGE,D_FEDFUNDS,0.0,0.20735643233727735,0.20735643233727735
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,SENTIMENT_CHANGE,UNRATE,0.0,-0.26581973406890835,0.26581973406890835
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,SENTIMENT_CHANGE,INDPRO_GROWTH,0.0,0.1777221256876429,0.1777221256876429
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,SENTIMENT_CHANGE,M2_GROWTH,0.0,-0.30181378405414344,0.30181378405414344
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,2,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,3.8723717987252696e-08,0.0,True,SENTIMENT_CHANGE,SENTIMENT_CHANGE,5.0,-0.12492293134021484,0.12492293134021484
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,equation_residual,INF,"DW, Ljung-Box, ACF, Jarque-Bera, ARCH-LM",DW near 2; Ljung-Box/JB/ARCH p-values > 0.05 preferred; positive-lag ACF exceedances should be limited,2.0139363058902187,12.0,0.3662231837209326,0.13258242857575908,0.10692676621563627,4.0,0.16666666666666666,5.361086608157502e-21,4.5945144854271496e-05,2.8878967508206867e-08,0.0,True,,,,,
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,equation_residual,D_FEDFUNDS,"DW, Ljung-Box, ACF, Jarque-Bera, ARCH-LM",DW near 2; Ljung-Box/JB/ARCH p-values > 0.05 preferred; positive-lag ACF exceedances should be limited,2.01385125211822,12.0,0.31032744560342684,0.14016408838566832,0.10692676621563627,1.0,0.041666666666666664,0.0,0.861858420245695,2.8878967508206867e-08,0.0,True,,,,,
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,equation_residual,UNRATE,"DW, Ljung-Box, ACF, Jarque-Bera, ARCH-LM",DW near 2; Ljung-Box/JB/ARCH p-values > 0.05 preferred; positive-lag ACF exceedances should be limited,2.017912449700204,12.0,0.5204044233037042,0.09904456192635842,0.10692676621563627,0.0,0.0,0.0,0.9999999552491857,2.8878967508206867e-08,0.0,True,,,,,
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,equation_residual,INDPRO_GROWTH,"DW, Ljung-Box, ACF, Jarque-Bera, ARCH-LM",DW near 2; Ljung-Box/JB/ARCH p-values > 0.05 preferred; positive-lag ACF exceedances should be limited,2.065223123349833,12.0,0.23383644474566526,0.14568503077392975,0.10692676621563627,2.0,0.08333333333333333,0.0,0.12331209650951337,2.8878967508206867e-08,0.0,True,,,,,
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,equation_residual,M2_GROWTH,"DW, Ljung-Box, ACF, Jarque-Bera, ARCH-LM",DW near 2; Ljung-Box/JB/ARCH p-values > 0.05 preferred; positive-lag ACF exceedances should be limited,1.96545233140694,12.0,0.14944942529995264,0.1359702902548395,0.10692676621563627,3.0,0.125,0.0,1.7104829437187812e-17,2.8878967508206867e-08,0.0,True,,,,,
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,equation_residual,SENTIMENT_CHANGE,"DW, Ljung-Box, ACF, Jarque-Bera, ARCH-LM",DW near 2; Ljung-Box/JB/ARCH p-values > 0.05 preferred; positive-lag ACF exceedances should be limited,2.0186861572344275,12.0,0.1489223884003243,0.12809491146158544,0.10692676621563627,2.0,0.08333333333333333,0.002547261824557042,0.05440035380481758,2.8878967508206867e-08,0.0,True,,,,,
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,2.8878967508206867e-08,0.0,True,INF,INF,11.0,0.12983264593522664,0.12983264593522664
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,2.8878967508206867e-08,0.0,True,INF,D_FEDFUNDS,0.0,0.22243016421218334,0.22243016421218334
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,2.8878967508206867e-08,0.0,True,INF,UNRATE,-11.0,0.10856095998740552,0.10856095998740552
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,2.8878967508206867e-08,0.0,True,INF,INDPRO_GROWTH,12.0,-0.12200503400030244,0.12200503400030244
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,2.8878967508206867e-08,0.0,True,INF,M2_GROWTH,10.0,-0.12621689241893666,0.12621689241893666
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,2.8878967508206867e-08,0.0,True,INF,SENTIMENT_CHANGE,11.0,-0.0878123401147872,0.0878123401147872
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,2.8878967508206867e-08,0.0,True,D_FEDFUNDS,INF,0.0,0.22243016421218337,0.22243016421218337
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,2.8878967508206867e-08,0.0,True,D_FEDFUNDS,D_FEDFUNDS,6.0,0.14016408838566832,0.14016408838566832
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,2.8878967508206867e-08,0.0,True,D_FEDFUNDS,UNRATE,9.0,0.11892557105648495,0.11892557105648495
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,2.8878967508206867e-08,0.0,True,D_FEDFUNDS,INDPRO_GROWTH,9.0,-0.17040659852478074,0.17040659852478074
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,2.8878967508206867e-08,0.0,True,D_FEDFUNDS,M2_GROWTH,0.0,-0.2602986305334939,0.2602986305334939
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,2.8878967508206867e-08,0.0,True,D_FEDFUNDS,SENTIMENT_CHANGE,0.0,0.19426666561636133,0.19426666561636133
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,2.8878967508206867e-08,0.0,True,UNRATE,INF,11.0,0.10856095998740552,0.10856095998740552
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,2.8878967508206867e-08,0.0,True,UNRATE,D_FEDFUNDS,-9.0,0.11892557105648495,0.11892557105648495
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,2.8878967508206867e-08,0.0,True,UNRATE,UNRATE,4.0,-0.09904456192635842,0.09904456192635842
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,2.8878967508206867e-08,0.0,True,UNRATE,INDPRO_GROWTH,0.0,-0.7056820855935407,0.7056820855935407
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,2.8878967508206867e-08,0.0,True,UNRATE,M2_GROWTH,0.0,0.4853215115871466,0.4853215115871466
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,2.8878967508206867e-08,0.0,True,UNRATE,SENTIMENT_CHANGE,0.0,-0.25766978117395883,0.25766978117395883
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,2.8878967508206867e-08,0.0,True,INDPRO_GROWTH,INF,-12.0,-0.12200503400030242,0.12200503400030242
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,2.8878967508206867e-08,0.0,True,INDPRO_GROWTH,D_FEDFUNDS,-9.0,-0.17040659852478074,0.17040659852478074
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,2.8878967508206867e-08,0.0,True,INDPRO_GROWTH,UNRATE,0.0,-0.7056820855935407,0.7056820855935407
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,2.8878967508206867e-08,0.0,True,INDPRO_GROWTH,INDPRO_GROWTH,10.0,0.14568503077392975,0.14568503077392975
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_full,3,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,2.8878967508206867e-08,0.0,True,INDPRO_GROWTH,M2_GROWTH,0.0,-0.4599669198557403,0.4599669198557403
